step,L_total,L_data,L_position,L_velocity,L_rsf,L_state,L_smooth,L_friction_reg,L_V_temporal,L_boundary_V,L_ab_prior,L_smooth_dc,Dc_mean,Dc_std,Dc_min,Dc_max,a_mean,a_std,b_mean,b_std,a_minus_b_min,a_minus_b_max,a_minus_b_mean,a_minus_b_std,tau_0_mean,tau_dot_mean,lr,lr_friction,w_rsf,w_state,V_log10_mean,V_log10_std,slip_max
8799.0,0.018406616523861885,0.01829330250620842,0.01747760735452175,0.02718980982899666,0.00015016188262961805,0.0006116852164268494,0.0013786868657916784,6.657595804426819e-05,0.0017385879764333367,4.940853614243679e-05,7.898941476014443e-06,9.689027535841888e-08,0.024348286911845207,0.00027316922205500305,0.023471031337976456,0.025200173258781433,0.014998402446508408,0.0010336438426747918,0.019996751099824905,0.000762092531658709,-0.00886280182749033,0.0007520243525505066,-0.004998347256332636,0.0015213903971016407,59999996.0,-0.0015672369627282023,6.343215915636114e-05,1e-05,0.3,0.1,-9.254377365112305,0.08821328729391098,1.1193113327026367
8899.0,0.018586814403533936,0.018454942852258682,0.017656192183494568,0.026625022292137146,0.00021734577603638172,0.0005929429898969829,0.001439095358364284,6.655435572611168e-05,0.0016627811128273606,9.223764936905354e-05,1.0488760153748444e-06,9.918232990457909e-08,0.024356340989470482,0.0002646818174980581,0.023311160504817963,0.025393806397914886,0.015018065460026264,0.0010268234182149172,0.020000487565994263,0.0007870530243963003,-0.009448672644793987,0.000980166718363762,-0.004982422571629286,0.0015569917159155011,59999996.0,-0.0015251091681420803,6.273680951257725e-05,1e-05,0.3,0.1,-9.25488567352295,0.09226639568805695,1.084614872932434
8999.0,0.018192661926150322,0.01805274188518524,0.017287936061620712,0.025493502616882324,0.00023124842846300453,0.00063108786707744,0.001475389115512371,6.666871922789142e-05,0.0017642524326220155,7.514670141972601e-05,5.648785190714989e-06,9.084696728223207e-08,0.02436777576804161,0.0002582566812634468,0.023244205862283707,0.02518763393163681,0.015007034875452518,0.0010313790990039706,0.01998346485197544,0.0007829019450582564,-0.009518754668533802,0.0011381395161151886,-0.004976429045200348,0.001573094050399959,59999996.0,-0.0014814413152635098,6.203955092681447e-05,1e-05,0.3,0.1,-9.250845909118652,0.09503039717674255,1.2294065952301025
9099.0,0.018130740150809288,0.018024537712335587,0.017299603670835495,0.024164456874132156,0.00016792799578979611,0.0004885211237706244,0.0014597256667912006,6.642629887210205e-05,0.0014144894666969776,6.432522786781192e-05,6.7362225308897905e-06,8.810553708826774e-08,0.024375807493925095,0.0002576738770585507,0.02338782325387001,0.025158215314149857,0.014998615719377995,0.0010593078332021832,0.020012471824884415,0.0008013460319489241,-0.009744083508849144,0.0002836361527442932,-0.005013853777199984,0.0016086166724562645,59999996.0,-0.0014779148623347282,6.134055543719563e-05,1e-05,0.3,0.1,-9.254264831542969,0.09226053953170776,1.2144279479980469
9199.0,0.01825236901640892,0.018148072063922882,0.01734575815498829,0.026743825525045395,0.00014072252088226378,0.0005500848637893796,0.001459820894524455,6.620184285566211e-05,0.0014824557583779097,6.842568109277636e-05,6.826755907241022e-06,8.566145481836429e-08,0.024383990094065666,0.00024413094797637314,0.02348972111940384,0.025228703394532204,0.014980998821556568,0.0010326921474188566,0.020005064085125923,0.0007931551081128418,-0.009044119156897068,0.0008035842329263687,-0.00502406433224678,0.0015780888497829437,59999996.0,-0.0015158536843955517,6.0639995510398136e-05,1e-05,0.3,0.1,-9.258939743041992,0.09469234943389893,1.152339220046997
9299.0,0.0177976805716753,0.01769328862428665,0.017019882798194885,0.022446831688284874,0.00016172569303307682,0.0004891642602160573,0.0014991028001531959,6.609260162804276e-05,0.001404829672537744,6.412161746993661e-05,5.3679937082051765e-06,8.196028034035407e-08,0.0243971049785614,0.00025029652169905603,0.023521335795521736,0.025159155949950218,0.015020453371107578,0.0010430136462673545,0.019981101155281067,0.0007737596170045435,-0.009056760929524899,0.0014256257563829422,-0.004960648249834776,0.0015690866857767105,59999996.0,-0.0014006986748427153,5.993804399910145e-05,1e-05,0.3,0.1,-9.259241104125977,0.0949445590376854,1.1399863958358765
9399.0,0.019189491868019104,0.019095033407211304,0.018036093562841415,0.03529798984527588,7.37417649361305e-05,0.0006508277729153633,0.0015340958489105105,6.586759991478175e-05,0.0014696090947836637,8.49070493131876e-05,5.291018169373274e-06,8.089875791483792e-08,0.024401171132922173,0.00024312724417541176,0.023510834202170372,0.02514434978365898,0.01503558736294508,0.0010581784881651402,0.02000482939183712,0.0007938752532936633,-0.009932908229529858,0.0012802369892597198,-0.00496924202889204,0.0016065160743892193,59999996.0,-0.0014728347305208445,5.923487409933748e-05,1e-05,0.3,0.1,-9.256339073181152,0.09766355156898499,1.2655583620071411
9499.0,0.018341414630413055,0.01822834275662899,0.017588209360837936,0.021337762475013733,0.00018928790814243257,0.0004904331872239709,0.0015839317347854376,6.611522985622287e-05,0.00154886266682297,7.12653563823551e-05,4.49960589321563e-06,8.047231858654413e-08,0.024403061717748642,0.00023781994241289794,0.023432398214936256,0.025384699925780296,0.0150181595236063,0.0010589759331196547,0.01999322511255741,0.0008229877566918731,-0.008963390253484249,0.0015436988323926926,-0.004975063726305962,0.001631680759601295,59999996.0,-0.0014792474685236812,5.8530659307757264e-05,1e-05,0.3,0.1,-9.256128311157227,0.09605882316827774,1.26615571975708
9599.0,0.018582090735435486,0.01847609132528305,0.017693297937512398,0.026093129068613052,0.00017804511298891157,0.0004556162457447499,0.001551109366118908,6.600352935492992e-05,0.0014261148171499372,6.605079397559166e-05,4.149588676227722e-06,7.947566871280287e-08,0.02440449595451355,0.00023261108435690403,0.02337588556110859,0.025171931833028793,0.0150077473372221,0.0010381563333794475,0.02000943012535572,0.0008207900100387633,-0.009010087698698044,0.0005409009754657745,-0.005001683719456196,0.0016200027894228697,59999996.0,-0.0014881838578730822,5.782557337882329e-05,1e-05,0.3,0.1,-9.26550006866455,0.09603454917669296,1.1542465686798096
9699.0,0.018472855910658836,0.018360257148742676,0.01767798140645027,0.02274255082011223,0.000206581229576841,0.0004365583590697497,0.0015506659401580691,6.580060289707035e-05,0.0013758332934230566,6.831442442489788e-05,3.376796030352125e-06,7.229724019452988e-08,0.024410618469119072,0.00022549525601789355,0.023532113060355186,0.02511548437178135,0.014986081048846245,0.0010330546647310257,0.0200036708265543,0.0008087663445621729,-0.009574799798429012,0.0004011578857898712,-0.005017589312046766,0.001613939180970192,59999996.0,-0.0014573032967746258,5.711979028193804e-05,1e-05,0.3,0.1,-9.263223648071289,0.0953209400177002,1.2905120849609375
9799.0,0.018145278096199036,0.018043730407953262,0.017167167738080025,0.029218783602118492,0.00013708366896025836,0.0005337370093911886,0.0016260606935247779,6.552733248099685e-05,0.001340721850283444,7.505695975851268e-05,2.6866362077271333e-06,7.153572312290635e-08,0.024409698322415352,0.00022067043755669147,0.023560330271720886,0.02512611448764801,0.015020960010588169,0.0010824139462783933,0.019997011870145798,0.0008281013579107821,-0.009741533547639847,0.0016148686408996582,-0.004976051393896341,0.0016710442723706365,59999996.0,-0.0014214947586879134,5.6413484158519865e-05,1e-05,0.3,0.1,-9.261308670043945,0.09955654293298721,1.333638310432434
9899.0,0.018703734502196312,0.018613021820783615,0.017829030752182007,0.02613300457596779,9.673937893239781e-05,0.000549081654753536,0.0016110185533761978,6.52416274533607e-05,0.0013368785148486495,4.953109237249009e-05,3.819653102254961e-06,6.971210098072333e-08,0.024409975856542587,0.0002182542666560039,0.023589307442307472,0.02519823983311653,0.015016206540167332,0.0010554675245657563,0.02000381052494049,0.0008260048343800008,-0.009434078820049763,0.0011369381099939346,-0.00498760212212801,0.0016498931217938662,59999996.0,-0.001414041849784553,5.5706829279035976e-05,1e-05,0.3,0.1,-9.258505821228027,0.09747019410133362,1.332927942276001
9999.0,0.01776091754436493,0.01765821874141693,0.016926661133766174,0.024385247379541397,0.00018561146862339228,0.0004010868724435568,0.0017340619815513492,6.474383553722873e-05,0.0012888762867078185,5.5946846259757876e-05,4.363889729575021e-06,6.815652398017846e-08,0.024427400901913643,0.00021537883731070906,0.02354615181684494,0.02521282061934471,0.015017800964415073,0.0010768381180241704,0.020014138892292976,0.0008405685075558722,-0.009489591233432293,0.001295819878578186,-0.004996339324861765,0.0017087431624531746,59999996.0,-0.0014416670892387629,5.5000000000003986e-05,1e-05,0.3,0.1,-9.264520645141602,0.09855294227600098,1.3614845275878906
10099.0,0.018814045935869217,0.01872178725898266,0.01787998527288437,0.028060074895620346,0.00013596747885458171,0.00044476782204583287,0.0016517945332452655,6.451757508330047e-05,0.0013600063975900412,6.533709529321641e-05,5.025043719797395e-06,6.573824862243782e-08,0.024417920038104057,0.00020850493456237018,0.023417862132191658,0.025151975452899933,0.014997083693742752,0.0010735179530456662,0.020027117803692818,0.0008587766205891967,-0.009690182283520699,0.0010870005935430527,-0.005030034109950066,0.0017021234380081296,59999996.0,-0.0014514809008687735,5.429317072097197e-05,1e-05,0.3,0.1,-9.268478393554688,0.09889784455299377,1.3461802005767822
10199.0,0.018225355073809624,0.01810023933649063,0.017313867807388306,0.026212355121970177,0.0001620114198885858,0.0006945745553821325,0.0016847504302859306,6.457928975578398e-05,0.0016316873952746391,4.065000030095689e-05,5.088329089630861e-06,6.431024957009868e-08,0.024429768323898315,0.00020397755724843591,0.02372073568403721,0.02504347823560238,0.014998751692473888,0.0010676889214664698,0.02001725137233734,0.0008560403366573155,-0.009614195674657822,0.00027896463871002197,-0.005018499214202166,0.0017035279888659716,59999996.0,-0.0014922713162377477,5.358651584148808e-05,1e-05,0.3,0.1,-9.257957458496094,0.09281992167234421,1.3845478296279907
10299.0,0.018139874562621117,0.018025046214461327,0.017141178250312805,0.02946227602660656,0.00016227675951085985,0.0005822544335387647,0.0017068521119654179,6.404791929526255e-05,0.0018373377388343215,8.529750630259514e-05,1.6004571079974994e-05,6.165016941395152e-08,0.024440668523311615,0.00020541255071293563,0.023501375690102577,0.02512218803167343,0.015018543228507042,0.0010806507198140025,0.020003892481327057,0.0008957594982348382,-0.010136994533240795,0.0010872595012187958,-0.004985349718481302,0.0017641246085986495,59999996.0,-0.0014992301585152745,5.2880209718069844e-05,1e-05,0.3,0.1,-9.25769329071045,0.10166867077350616,1.4031741619110107
10399.0,0.018284743651747704,0.01818785071372986,0.01724005863070488,0.03159309923648834,0.00011925817670999095,0.0005412714090198278,0.00168909493368119,6.374588701874018e-05,0.001545838313177228,5.171545490156859e-05,2.4179505544452695e-06,5.943486414139443e-08,0.024437284097075462,0.0001989106967812404,0.023375505581498146,0.025071121752262115,0.014989401213824749,0.0010873709106817842,0.020001692697405815,0.0008911903132684529,-0.009680929593741894,0.0007053427398204803,-0.005012291483581066,0.0017834645695984364,59999996.0,-0.0014453856274485588,5.217442662118461e-05,1e-05,0.3,0.1,-9.270147323608398,0.09811629354953766,1.3359055519104004
10499.0,0.018665757030248642,0.018564745783805847,0.017674855887889862,0.02966296672821045,0.00016298975970130414,0.0004495422472245991,0.0017699681920930743,6.373884389176965e-05,0.0014730225084349513,6.44344836473465e-05,4.279465883882949e-06,5.673662428762327e-08,0.02444744110107422,0.00019138367497362196,0.023603681474924088,0.025018049404025078,0.015016933903098106,0.0011213826946914196,0.0199922863394022,0.0009136393200606108,-0.009901078417897224,0.0009303409606218338,-0.004975351504981518,0.0018298473441973329,59999996.0,-0.0014655605191364884,5.146934069225063e-05,1e-05,0.3,0.1,-9.275341987609863,0.10045300424098969,1.3131213188171387
10599.0,0.018182095140218735,0.018070600926876068,0.017261892557144165,0.02695695124566555,0.00019112198788207024,0.00047055311733856797,0.0017427842831239104,6.33363815722987e-05,0.001412234385497868,6.509832019219175e-05,6.52948710921919e-06,5.492742616297619e-08,0.024434132501482964,0.0001964279217645526,0.023745743557810783,0.025099312886595726,0.015013342723250389,0.0011056945659220219,0.02003457397222519,0.0009192465804517269,-0.009764931164681911,0.0012905467301607132,-0.0050212312489748,0.00182313472032547,59999996.0,-0.0014120538253337145,5.076512590067036e-05,1e-05,0.3,0.1,-9.26004695892334,0.10623291879892349,1.4341418743133545
10699.0,0.01770620606839657,0.01762969419360161,0.016880055889487267,0.024987919256091118,6.862128793727607e-05,0.0004887994728051126,0.001786267152056098,6.280159868765622e-05,0.001395061844959855,6.575109728146344e-05,3.364666326888255e-06,5.3345083017575234e-08,0.02444353699684143,0.00019425220671109855,0.02363644912838936,0.025100210681557655,0.015005362220108509,0.001143558998592198,0.02001090906560421,0.0009320894023403525,-0.010173985734581947,0.0031204838305711746,-0.005005545448511839,0.0018875767709687352,59999996.0,-0.001463907421566546,5.006195600090643e-05,1e-05,0.3,0.1,-9.255824089050293,0.11250193417072296,1.484671711921692
10799.0,0.017760176211595535,0.017642002552747726,0.016988415271043777,0.02178625389933586,0.0002152667148038745,0.0004627493326552212,0.0018764343112707138,6.278673390625045e-05,0.001442581764422357,7.568889850517735e-05,5.298047653923277e-06,5.152936566332755e-08,0.02445005252957344,0.00019231054466217756,0.02374028041958809,0.02505604550242424,0.015002958476543427,0.0011308304965496063,0.019990960136055946,0.0009554707794450223,-0.010252612642943859,0.0008205082267522812,-0.0049880025908350945,0.0018953384133055806,59999996.0,-0.0014349916018545628,4.936000448960972e-05,1e-05,0.3,0.1,-9.280111312866211,0.10361319035291672,1.316150426864624
10899.0,0.018695419654250145,0.018560096621513367,0.01781022921204567,0.024995584040880203,0.00024692859733477235,0.0005358703783713281,0.0018502067541703582,6.246269185794517e-05,0.0015785491559654474,9.191004210151732e-05,9.43331451708218e-06,5.088521604079688e-08,0.024442387744784355,0.00018344851559959352,0.023640627041459084,0.025120021775364876,0.015012476593255997,0.001130483578890562,0.019989853724837303,0.0009386838646605611,-0.010294153355062008,0.0019544698297977448,-0.004977377597242594,0.00188965885899961,59999996.0,-0.0014776301104575396,4.8659444562812117e-05,1e-05,0.3,0.1,-9.279468536376953,0.10276608169078827,1.3995788097381592
10999.0,0.01865495927631855,0.018534976989030838,0.01766781508922577,0.028905395418405533,0.00017726245278026909,0.0005925545701757073,0.0018675531027838588,6.177363684400916e-05,0.0018908738857135177,5.948821490164846e-05,5.2873347158310935e-06,4.990513247093986e-08,0.024435723200440407,0.00017966190353035927,0.02374718338251114,0.025065384805202484,0.015011955052614212,0.0011286953231319785,0.01998886652290821,0.0009631657740101218,-0.010554597713053226,0.00041053444147109985,-0.004976911004632711,0.0019214899512007833,59999996.0,-0.001486637513153255,4.7960449073192906e-05,1e-05,0.3,0.1,-9.274550437927246,0.10275714844465256,1.4833903312683105
11099.0,0.017756815999746323,0.017621634528040886,0.01695946417748928,0.0220723208039999,0.0002964218147099018,0.00039207946974784136,0.0019301061984151602,6.145997758721933e-05,0.0012081349268555641,6.888301868457347e-05,7.23988114259555e-06,4.802582154184165e-08,0.024456849321722984,0.00017933183698914945,0.02369455061852932,0.025011897087097168,0.015011575073003769,0.0011647229548543692,0.01998780481517315,0.0009851112263277173,-0.010219212621450424,0.0016751792281866074,-0.004976230673491955,0.0019814264960587025,59999996.0,-0.0014621240552514791,4.726319048742981e-05,1e-05,0.3,0.1,-9.281182289123535,0.1023780032992363,1.3892059326171875
11199.0,0.01848965510725975,0.018383827060461044,0.017602214589715004,0.02605375647544861,0.00017966049199458212,0.00044553642510436475,0.001953211845830083,6.095333083067089e-05,0.0014697890728712082,7.695346721448004e-05,6.842552465968765e-06,4.671370135156394e-08,0.02444414608180523,0.00017963619029615074,0.023541754111647606,0.025102317333221436,0.015013000927865505,0.0011761406203731894,0.020021051168441772,0.0010141846723854542,-0.01087132003158331,0.000897655263543129,-0.0050080507062375546,0.0020106667652726173,59999996.0,-0.0014352212892845273,4.656784084364558e-05,1e-05,0.3,0.1,-9.282879829406738,0.10373624414205551,1.3778681755065918
11299.0,0.01774536818265915,0.017607973888516426,0.016773084178566933,0.02782968059182167,0.000277790823020041,0.0004670726484619081,0.0019515943713486195,6.0398517234716564e-05,0.0014182375743985176,8.55802500154823e-05,5.296749350236496e-06,4.467241865313554e-08,0.024447273463010788,0.0001720557629596442,0.023793594911694527,0.025213971734046936,0.015013916417956352,0.0011741179041564465,0.019957615062594414,0.0010154489427804947,-0.010643684305250645,0.0014906469732522964,-0.004943698178976774,0.0020369281992316246,59999996.0,-0.0014270218089222908,4.587457170896009e-05,1e-05,0.3,0.1,-9.2830810546875,0.10361498594284058,1.4351270198822021
11399.0,0.01831703633069992,0.01821822300553322,0.017386343330144882,0.027729343622922897,0.00017471174942329526,0.0003944792551919818,0.0018901064759120345,6.038801438990049e-05,0.0013505314709618688,6.029612268321216e-05,4.480478764889995e-06,4.342769699405835e-08,0.02444990538060665,0.00017050726455636322,0.023702094331383705,0.0251434575766325,0.015005732886493206,0.0012015883112326264,0.0199950709939003,0.0010498113697394729,-0.010685725137591362,0.0008063763380050659,-0.004989334847778082,0.002086652908474207,59999996.0,-0.0014432028401643038,4.51835541371587e-05,1e-05,0.3,0.1,-9.286859512329102,0.10337160527706146,1.3578264713287354
11499.0,0.01766117662191391,0.01757814735174179,0.016873318701982498,0.023494264110922813,0.0001001231576083228,0.0004599178791977465,0.0020526449661701918,5.9770987718366086e-05,0.0013851013500243425,5.3422729251906276e-05,1.933159637701465e-06,4.3106062719289184e-08,0.024447180330753326,0.00016628386219963431,0.023662501946091652,0.02492678537964821,0.014996671117842197,0.0011870402377098799,0.0199750866740942,0.0010634103091433644,-0.010048636235296726,0.0010458510369062424,-0.004978413227945566,0.0021030688658356667,59999996.0,-0.0014341187197715044,4.4494958626487305e-05,1e-05,0.3,0.1,-9.282238960266113,0.10505937784910202,1.5085573196411133
11599.0,0.017830973491072655,0.017640380188822746,0.016893135383725166,0.0249081589281559,0.0004195572983007878,0.0005651068640872836,0.0019903364591300488,5.907697413931601e-05,0.0019089271081611514,0.00011616565461736172,9.972000952984672e-06,4.217788784899312e-08,0.024452168494462967,0.00016571118612773716,0.023807412013411522,0.025022761896252632,0.01500085648149252,0.0012217044131830335,0.020021067932248116,0.0010952511802315712,-0.010818189941346645,0.0012513287365436554,-0.005020211450755596,0.0021616548765450716,59999996.0,-0.0014234849950298667,4.380895507758448e-05,1e-05,0.3,0.1,-9.286538124084473,0.10787320137023926,1.4668383598327637
11699.0,0.018972638994455338,0.018821071833372116,0.018210746347904205,0.020344160497188568,0.000325368600897491,0.00046384238521568477,0.00208931602537632,5.888647137908265e-05,0.0015484335599467158,9.210714779328555e-05,3.5208527151553426e-06,4.028784061915758e-08,0.024450885131955147,0.00015937568969093263,0.02383122593164444,0.02503741905093193,0.014994527213275433,0.0012416074750944972,0.020001888275146484,0.0011149001074954867,-0.010627996176481247,0.0021935179829597473,-0.005007361061871052,0.002197929425165057,59999996.0,-0.0014372877776622772,4.31257127515611e-05,1e-05,0.3,0.1,-9.277562141418457,0.10870625823736191,1.5924665927886963
11799.0,0.017986834049224854,0.01785878650844097,0.01704292558133602,0.027195390313863754,0.0002579840365797281,0.0004344321496319026,0.002065432956442237,5.8187935792375356e-05,0.001363018644042313,7.468619151040912e-05,6.227996891539078e-06,3.9851922650768756e-08,0.024439534172415733,0.00016363731992896646,0.023825976997613907,0.02494746632874012,0.015032325871288776,0.0012750591849908233,0.02000824548304081,0.0011480762623250484,-0.01041483972221613,0.0010791178792715073,-0.0049759200774133205,0.0022821580059826374,59999996.0,-0.0014346010284498334,4.244540022823747e-05,1e-05,0.3,0.1,-9.290178298950195,0.10552112758159637,1.4473152160644531
11899.0,0.01821075566112995,0.018088700249791145,0.017256688326597214,0.027733756229281425,0.0002296987659065053,0.00046004223986528814,0.002081248676404357,5.7343328080605716e-05,0.0014334827428683639,6.548737292177975e-05,5.186293037695577e-06,3.914660240411649e-08,0.02444021962583065,0.00016064483497757465,0.023709306493401527,0.024994751438498497,0.015015672892332077,0.0012993313139304519,0.02000933699309826,0.0011710061226040125,-0.010970035567879677,0.0023307446390390396,-0.00499366270378232,0.002323898719623685,59999996.0,-0.0014065556460991502,4.1768185364549065e-05,1e-05,0.3,0.1,-9.283330917358398,0.10658483952283859,1.5616897344589233
11999.0,0.018776768818497658,0.01867179200053215,0.017816491425037384,0.028510024771094322,0.0001720920845400542,0.00046095740981400013,0.0021120894234627485,5.7020821259357035e-05,0.0014291671104729176,7.500475476263091e-05,5.598686584562529e-06,3.691726035981446e-08,0.024447979405522346,0.0001540681696496904,0.023789703845977783,0.02502642385661602,0.015008901245892048,0.0012841947609558702,0.020011430606245995,0.0011920968536287546,-0.010640513151884079,0.0016853678971529007,-0.005002530757337809,0.0023275830317288637,59999996.0,-0.0014275922439992428,4.109423525313008e-05,1e-05,0.3,0.1,-9.28890609741211,0.1070207729935646,1.4480559825897217
12099.0,0.01799938455224037,0.0179173294454813,0.017142534255981445,0.025826504454016685,0.00012770849571097642,0.00037061944021843374,0.00206947629339993,5.6379409215878695e-05,0.0011872517643496394,4.95193489769008e-05,5.587049599853344e-06,3.7087261262058746e-08,0.02443726174533367,0.00015519661246798933,0.023747021332383156,0.025031067430973053,0.01501412782818079,0.0013018428580835462,0.02001149021089077,0.001258356380276382,-0.011165118776261806,0.0016744621098041534,-0.004997361451387405,0.0024243411608040333,59999996.0,-0.001441952190361917,4.042371618108598e-05,1e-05,0.3,0.1,-9.290513038635254,0.10698027163743973,1.5006860494613647
12199.0,0.01795320399105549,0.01786433532834053,0.017021827399730682,0.028083568438887596,0.00013080582721158862,0.0004274655948393047,0.0020418516360223293,5.6072327424772084e-05,0.0013489044504240155,5.305305967340246e-05,7.834599273337517e-06,3.538218251719627e-08,0.024434329941868782,0.00015248228737618774,0.023875506594777107,0.02499883435666561,0.014992349781095982,0.0013309236383065581,0.019998643547296524,0.0012523465557023883,-0.011465280316770077,0.002575172111392021,-0.005006293300539255,0.0024515525437891483,59999996.0,-0.0014203805476427078,3.975679358896469e-05,1e-05,0.3,0.1,-9.291470527648926,0.10694456100463867,1.5358741283416748
12299.0,0.017785953357815742,0.017643041908740997,0.016831912100315094,0.02703767828643322,0.00030900337151251733,0.0004335448029451072,0.0020473324693739414,5.532877548830584e-05,0.001327391481027007,6.36359109194018e-05,3.888230367010692e-06,3.509077473040634e-08,0.024428192526102066,0.00015148241072893143,0.02363685704767704,0.02485176920890808,0.014994442462921143,0.0013628005981445312,0.020007437095046043,0.001299786614254117,-0.011133506894111633,0.0020887404680252075,-0.005012992303818464,0.002531782491132617,59999996.0,-0.00145844672806561,3.909363202993632e-05,1e-05,0.3,0.1,-9.284370422363281,0.10860249400138855,1.6044375896453857
12399.0,0.01843327283859253,0.01830422133207321,0.017405370250344276,0.029961731284856796,0.00027401954866945744,0.000399206270230934,0.0021849186159670353,5.4311032727127895e-05,0.0012657060287892818,6.323242996586487e-05,6.304562248260481e-06,3.402054105094976e-08,0.024431532248854637,0.00014845994883216918,0.02384638413786888,0.024957993999123573,0.014991425909101963,0.0013587921857833862,0.020008115097880363,0.0013166455319151282,-0.011037059128284454,0.002349555492401123,-0.0050166891887784,0.0025482820346951485,59999996.0,-0.001474684802815318,3.843439512919247e-05,1e-05,0.3,0.1,-9.291009902954102,0.10743531584739685,1.5784438848495483
12499.0,0.018188657239079475,0.018059048801660538,0.01720597967505455,0.02843564748764038,0.00023111861082725227,0.0005279737524688244,0.002200328279286623,5.4109987104311585e-05,0.0017235990380868316,8.02543800091371e-05,2.2007679945090786e-06,3.316427310551262e-08,0.024434339255094528,0.00014645353076048195,0.023891065269708633,0.024849416688084602,0.01496141031384468,0.0013744152383878827,0.020014699548482895,0.0013592521427199244,-0.012138132005929947,0.0019591767340898514,-0.005053288768976927,0.0026068980805575848,59999996.0,-0.0014344154624268413,3.7779245543574045e-05,1e-05,0.3,0.1,-9.280145645141602,0.11094840615987778,1.6721340417861938
12599.0,0.01827167719602585,0.018156951293349266,0.017481248825788498,0.022523406893014908,0.00024016345560085028,0.0003603971563279629,0.0021633657161146402,5.3444058721652254e-05,0.00123315816745162,4.939549762639217e-05,3.7485988286789507e-06,3.266369219545595e-08,0.024430066347122192,0.00014336957246996462,0.02372613549232483,0.02492872253060341,0.0149997528642416,0.0014404901303350925,0.01998693309724331,0.0014126873575150967,-0.011567567475140095,0.0023040734231472015,-0.004987179301679134,0.0027344729751348495,59999996.0,-0.0014038372319191694,3.7128344921438085e-05,1e-05,0.3,0.1,-9.293167114257812,0.10797487199306488,1.5577315092086792
12699.0,0.018250606954097748,0.018111970275640488,0.01742742210626602,0.022818274796009064,0.0002620673622004688,0.0005230782553553581,0.0021164712961763144,5.2411553042475134e-05,0.0018428884213790298,0.00010150833986699581,5.700256224372424e-06,3.2680322448186416e-08,0.024452190846204758,0.00014345349336508662,0.023692408576607704,0.02499963529407978,0.015006449073553085,0.0014338161563500762,0.020003747195005417,0.0014248286606743932,-0.01221527624875307,0.003618711605668068,-0.004997299052774906,0.0027361949905753136,59999996.0,-0.001433812896721065,3.648185386277341e-05,1e-05,0.3,0.1,-9.285736083984375,0.11301013827323914,1.599236249923706
12799.0,0.01849300041794777,0.018389010801911354,0.017521824687719345,0.028906196355819702,0.00017645276966504753,0.00043916195863857865,0.00218165572732687,5.190773663343862e-05,0.0015852500218898058,7.051855209283531e-05,3.5809996461466653e-06,3.057066066958214e-08,0.02443908154964447,0.0001412529672961682,0.023921312764286995,0.02489968203008175,0.014980323612689972,0.00146344187669456,0.020022757351398468,0.001480543869547546,-0.011583502404391766,0.0025129467248916626,-0.005042434204369783,0.002825047355145216,59999996.0,-0.001433381694369018,3.5839931879575133e-05,1e-05,0.3,0.1,-9.29629135131836,0.11209356039762497,1.487225890159607
12899.0,0.01824190467596054,0.01811845414340496,0.01752660423517227,0.01972835883498192,0.000274988473393023,0.00034141604555770755,0.0022846709471195936,5.114277155371383e-05,0.0011969947954639792,7.25504505680874e-05,2.213875177403679e-06,3.124538494603257e-08,0.02443762496113777,0.00013829898671247065,0.023947112262248993,0.024836229160428047,0.01502339169383049,0.0015101369936019182,0.019960099831223488,0.0015151186380535364,-0.01188296265900135,0.004081884399056435,-0.004936708137392998,0.0029177318792790174,59999996.0,-0.0014245925704017282,3.520273735648729e-05,1e-05,0.3,0.1,-9.29737663269043,0.11068303138017654,1.5194960832595825
12999.0,0.017839571461081505,0.017766762524843216,0.017095616087317467,0.02237156592309475,9.095680434256792e-05,0.0003884189936798066,0.002286288421601057,5.083744690637104e-05,0.0012720245867967606,5.112785584060475e-05,3.471809122856939e-06,2.994415027046671e-08,0.024421455338597298,0.00013737170957028866,0.023915909230709076,0.02490357495844364,0.015009211376309395,0.0015326504362747073,0.020003104582428932,0.0015472978120669723,-0.012757270596921444,0.0032020267099142075,-0.004993891343474388,0.002958982717245817,59999996.0,-0.0014039311790838838,3.457042751172391e-05,1e-05,0.3,0.1,-9.292354583740234,0.11140135675668716,1.6310625076293945
13099.0,0.018679572269320488,0.018561169505119324,0.017819473519921303,0.024723216891288757,0.00023196605616249144,0.0004203837597742677,0.0021732859313488007,5.008513107895851e-05,0.0014354081358760595,5.53779536858201e-05,5.367704943637364e-06,2.9557128300439217e-08,0.02441798709332943,0.0001376428990624845,0.023854274302721024,0.024882767349481583,0.014974487945437431,0.001579446136020124,0.020026011392474174,0.001585981692187488,-0.01278325542807579,0.0029654838144779205,-0.0050515239126980305,0.0030539524741470814,59999996.0,-0.0014225742779672146,3.394315835827777e-05,1e-05,0.3,0.1,-9.298909187316895,0.1120326891541481,1.5060715675354004
